DATA,FORNECEDOR,DESTINO,ESTADO/MUNICIPIO,TIPO,QUANTIDADE,VALOR/R$,DESTINATARIO,UF,DATA DE ENTREGA,ESPERA/DIA
2020-12-30 00:00:00,VYAIRE,Parana,MUNICIPIO,UTI,10,600000.0,HOSPITAL SANTA CASA DE MISERICÓRDIA DE CAMPO MOURÃO,PR,2021-01-01 00:00:00,2
2021-01-22 00:00:00,VYAIRE LTV 2200 USA,Parana,MUNICIPIO,TRANSPORTE USA,2,126251.94,PRONTO ATENDIMENTO MUNICIPAL,PR,2021-01-26 00:00:00,4
2021-01-22 00:00:00,VYAIRE,Parana,MUNICIPIO,UTI,1,60000.0,HOSPITAL SANTO ANTONIO,PR,2021-01-26 00:00:00,4
2021-05-02 00:00:00,VYAIRE,Parana,MUNICIPIO,UTI,2,120000.0,HOSPITAL NOSSA SENHORA DAS DORES,PR,2021-07-02 00:00:00,61
2021-05-02 00:00:00,VYAIRE LTV 2200 USA,Parana,MUNICIPIO,TRANSPORTE USA,1,63125.97,HOSPITAL SANTA JULIA,PR,2021-07-02 00:00:00,61
2021-05-02 00:00:00,VYAIRE,Parana,MUNICIPIO,UTI,1,60000.0,HOSPITAL SANTA JULIA,PR,2021-07-02 00:00:00,61
2021-05-02 00:00:00,VYAIRE,Parana,MUNICIPIO,UTI,2,120000.0,HOSPITAL E MATERNIDADE SANTA TEREZINHA,PR,2021-07-02 00:00:00,61
2021-02-18 00:00:00,VYAIRE,Parana,MUNICIPIO,UTI,5,300000.0,HOSPITAL E MATERNIDADE SANTA CLARA,PR,2021-02-23 00:00:00,5
2021-02-25 00:00:00,VYAIRE,Parana,MUNICIPIO,UTI,7,420000.0,PREFEITURA MUNICIPAL DE FOZ DE IGUAÇU,PR,2021-02-27 00:00:00,2
2021-02-25 00:00:00,VYAIRE LTV 2200 USA,Parana,MUNICIPIO,TRANSPORTE USA,8,505007.76,PREFEITURA MUNICIPAL DE FOZ DE IGUAÇU,PR,2021-02-27 00:00:00,2
2021-02-26 00:00:00,KTK,Parana,MUNICIPIO,TRANSPORTE,3,60000.0,SMS de ALMIRANTE TAMANDARE,PR,2021-02-26 00:00:00,0
2021-02-26 00:00:00,KTK,Parana,MUNICIPIO,TRANSPORTE,1,20000.0,HOSPITAL MUNICIPAL DE SANTO ANTONIO DO CAIUA,PR,2021-02-26 00:00:00,0
2021-02-26 00:00:00,KTK,Parana,MUNICIPIO,TRANSPORTE,2,40000.0,HOSPITAL DE CARIDADE DE PALMEIRA,PR,2021-02-26 00:00:00,0
2021-04-03 00:00:00,KTK,Parana,MUNICIPIO,TRANSPORTE,1,20000.0,HOSPITAL MUNICIPAL DE IPIRANGA,PR,2021-05-03 00:00:00,30
2021-04-03 00:00:00,KTK,Parana,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de CARAMBEI,PR,2021-05-03 00:00:00,30
2021-06-03 00:00:00,LEISTUNG,Parana,MUNICIPIO,UTI,20,1200000.0,SMS FOZ DO IGUAÇU,PR,2021-07-03 00:00:00,30
2021-06-03 00:00:00,LEISTUNG,Parana,MUNICIPIO,UTI,15,900000.0,SMS de CASCAVEL,PR,2021-07-03 00:00:00,30
2021-11-03 00:00:00,KTK,Parana,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de ITAPERUÇU,PR,2021-12-03 00:00:00,30
2021-03-13 00:00:00,KTK,Parana,MUNICIPIO,TRANSPORTE,2,40000.0,SMS de DOURADINA ,PR,2021-03-15 00:00:00,2
2021-03-16 00:00:00,KTK,Parana,MUNICIPIO,TRANSPORTE,6,120000.0,HOSPITAL UNIVERSITARIO REGIONAL DOS CAMPOS GERAIS,PR,2021-03-17 00:00:00,1
2021-03-16 00:00:00,KTK,Parana,MUNICIPIO,TRANSPORTE,6,120000.0,ASSOCIACAO HOSPITALAR BOM JESUS,PR,2021-03-17 00:00:00,1
2021-03-17 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,4,240000.0,SMS de CORNÉLIO PROCÓPIO,PR,2021-03-18 00:00:00,1
2021-03-17 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,2,120000.0,SMS de PALMAS,PR,2021-03-19 00:00:00,2
2021-03-17 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,2,120000.0,SMS de AGUDOS DO SUL,PR,2021-03-18 00:00:00,1
2021-03-19 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,4,240000.0,CENTRO MUNICIPAL DE SAUDE PREFEITO ANTONIO SELSO BORTOLINI,PR,2021-03-23 00:00:00,4
2021-03-19 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,2,120000.0,HOSPITAL MUNICIPAL SAO JUDAS TADEU DE TERRA BOA ,PR,2021-03-23 00:00:00,4
2021-03-19 00:00:00,INSPIRAR,Parana,MUNICIPIO,UTI,5,300000.0,HOSPITAL MUNICIPAL ARNALDO CONEGLIAN,PR,2021-03-23 00:00:00,4
2021-03-19 00:00:00,INSPIRAR,Parana,MUNICIPIO,UTI,2,120000.0,SMS de TUPÃSSI ,PR,2021-03-23 00:00:00,4
2021-03-19 00:00:00,HORTRON,Parana,MUNICIPIO,UTI,1,60000.0,SMS de TUPÃSSI ,PR,2021-03-23 00:00:00,4
2021-03-21 00:00:00,INSPIRAR,Parana,MUNICIPIO,UTI,8,480000.0,SMS de CIANORTE ,PR,2021-03-22 00:00:00,1
2021-03-21 00:00:00,INSPIRAR,Parana,MUNICIPIO,UTI,5,300000.0,HOSPITAL E MATERNIDADE SANTA CLARA,PR,2021-03-22 00:00:00,1
2021-03-21 00:00:00,INSPIRAR,Parana,MUNICIPIO,UTI,2,120000.0,SMS de COLOMBO ,PR,2021-03-22 00:00:00,1
2021-03-21 00:00:00,INSPIRAR,Parana,MUNICIPIO,UTI,3,180000.0,HOSPITAL BOM JESUS ,PR,2021-03-22 00:00:00,1
2021-03-21 00:00:00,INSPIRAR,Parana,MUNICIPIO,UTI,3,180000.0,SMS de CERRO AZUL,PR,2021-03-22 00:00:00,1
2021-03-24 00:00:00,INSPIRAR,Parana,MUNICIPIO,UTI,4,240000.0,SMS DE SAO JOSE DOS PINHAIS,PR,2021-03-25 00:00:00,1
2021-03-24 00:00:00,INSPIRAR,Parana,MUNICIPIO,UTI,3,180000.0,HOSPITAL MUNICIPAL SAO JOSE DE PAICANDU,PR,2021-03-26 00:00:00,2
2021-03-24 00:00:00,INSPIRAR,Parana,ESTADO,UTI,12,720000.0,SES DE CURITIBA,PR,2021-03-25 00:00:00,1
2021-03-24 00:00:00,INSPIRAR,Parana,MUNICIPIO,UTI,4,240000.0,HOSPITAL SAO LUCAS DE SERTANOPOLIS,PR,2021-03-26 00:00:00,2
2021-03-24 00:00:00,INSPIRAR,Parana,MUNICIPIO,UTI,3,180000.0,SANTA CASA MISERICORDIA DE JACAREZINHO,PR,2021-03-26 00:00:00,2
2021-03-29 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,8,480000.0,SANTA CASA DE BANDEIRANTES,PR,2021-03-30 00:00:00,1
2021-03-29 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,5,300000.0,HOSPITAL SAO RAFAEL,PR,2021-03-31 00:00:00,2
2021-03-29 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,2,120000.0,PRONTO ATENDIMENTO 24 HORAS,PR,2021-03-31 00:00:00,2
2021-03-29 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,20,1200000.0,SES DE CURITIBA,PR,2021-03-31 00:00:00,2
2021-08-04 00:00:00,INSPIRAR,Parana,MUNICIPIO,UTI,2,120000.0,PRONTO SOCORRO MUNICIPAL,PR,2021-10-04 00:00:00,61
2021-08-04 00:00:00,INSPIRAR,Parana,MUNICIPIO,UTI,3,180000.0,HOSPITAL NOSSA SENHORA DA SAÚDE,PR,2021-09-04 00:00:00,31
2021-08-04 00:00:00,INSPIRAR,Parana,MUNICIPIO,UTI,5,300000.0,HOSPITAL SANTA CASA DE MISERICÓRDIA DE CAMPO MOURÃO,PR,2021-10-04 00:00:00,61
2021-08-04 00:00:00,INSPIRAR,Parana,MUNICIPIO,UTI,2,120000.0,HOSPITAL SAO RAFAEL,PR,2021-10-04 00:00:00,61
2021-04-16 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,1,60000.0,SMS de SENGÉS ,PR,2021-04-20 00:00:00,4
2021-04-16 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,1,60000.0,HOSPITAL MUNICIPAL PADRE PALMIRO FINATO ,PR,2021-04-20 00:00:00,4
2021-04-16 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,2,120000.0,SMS de SÃO JOÃO DO TRIUNFO ,PR,2021-04-20 00:00:00,4
2021-04-16 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,3,180000.0,HOSPITAL NOSSA SENHORA DA SAÚDE ,PR,2021-04-20 00:00:00,4
2021-04-16 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,1,60000.0,PRONTO SOCORRO MUNICIPAL,PR,2021-04-20 00:00:00,4
2021-04-16 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,3,180000.0, HOSPITAL LUIZA BORBA CARNEIRO ,PR,2021-04-20 00:00:00,4
2021-04-16 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,1,60000.0,HOSPITAL E MATERNIDADE NOSSA SENHORA DA LUZ ,PR,2021-04-20 00:00:00,4
2021-04-16 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,2,120000.0,ASSOCIACAO HOSPITALAR BENEFICENTE MOACIR MICHELETTO ,PR,2021-04-20 00:00:00,4
2021-04-16 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,3,180000.0,HOSPITAL E MATERNIDADE SANTA CASA DE UBIRATA ,PR,2021-04-20 00:00:00,4
2021-04-16 00:00:00,LIFEMED,Parana,MUNICIPIO,UTI,2,120000.0,HOSPITAL MUNICIPAL DE RONCADOR ,PR,2021-04-20 00:00:00,4
2021-04-19 00:00:00,HORTRON,Parana,MUNICIPIO,UTI,1,60000.0,SMS de CAFELÂNDIA ,PR,2021-04-22 00:00:00,3
2020-04-19 00:00:00,VYAIRE,Rio De Janeiro,ESTADO,UTI,40,2400000.0,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-04-19 00:00:00,0
2020-04-22 00:00:00,VYAIRE,Rio De Janeiro,ESTADO,UTI,20,1200000.0,LABORATÓRIO QUÍMICO FARMACÊUTICO DE AERONÁUTICA,RJ,2020-04-23 00:00:00,1
2020-08-05 00:00:00,MAGNAMED,Rio De Janeiro,ESTADO,UTI,25,1500000.0,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-09-05 00:00:00,31
2020-08-05 00:00:00,KTK,Rio De Janeiro,ESTADO,UTI,15,900000.0,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-09-05 00:00:00,31
2020-09-05 00:00:00,LEISTUNG,Rio De Janeiro,ESTADO,UTI,6,360000.0,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-09-05 00:00:00,0
2020-09-05 00:00:00,VYAIRE,Rio De Janeiro,ESTADO,UTI,1,60000.0,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-09-05 00:00:00,0
2020-09-05 00:00:00,VYAIRE,Rio De Janeiro,ESTADO,UTI,30,1800000.0,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-09-05 00:00:00,0
2020-09-05 00:00:00,MAGNAMED,Rio De Janeiro,ESTADO,UTI,8,480000.0,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-09-05 00:00:00,0
2020-09-05 00:00:00,MAGNAMED,Rio De Janeiro,ESTADO,TRANSPORTE,4,193160.0,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-09-05 00:00:00,0
2020-09-05 00:00:00,MAGNAMED,Rio De Janeiro,ESTADO,UTI,1,60000.0,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-09-05 00:00:00,0
2020-05-16 00:00:00,MAGNAMED,Rio De Janeiro,ESTADO,TRANSPORTE,10,482900.0,FIOCRUZ ,RJ,2020-05-18 00:00:00,2
2020-05-16 00:00:00,MAGNAMED,Rio De Janeiro,ESTADO,TRANSPORTE,10,482900.0,HOSPITAL GERAL DO BOM SUCESSO,RJ,2020-05-18 00:00:00,2
2020-05-16 00:00:00,MAGNAMED,Rio De Janeiro,MUNICIPIO,TRANSPORTE,11,531190.0,SECRETARIA MUNICIPAL DE SAUDE - RIO DE JANEIRO,RJ,2020-05-18 00:00:00,2
2020-05-16 00:00:00,KTK,Rio De Janeiro,ESTADO,UTI,10,600000.0,FIOCRUZ ,RJ,2020-05-18 00:00:00,2
2020-05-17 00:00:00,LEISTUNG,Rio De Janeiro,ESTADO,UTI,10,600000.0,HOSPITAL GERAL DO BOM SUCESSO,RJ,2020-05-18 00:00:00,1
2020-05-17 00:00:00,LEISTUNG,Rio De Janeiro,MUNICIPIO,UTI,5,300000.0,SECRETARIA MUNICIPAL DE SAUDE - RIO DE JANEIRO,RJ,2020-05-18 00:00:00,1
2020-05-24 00:00:00,KTK,Rio De Janeiro,ESTADO,TRANSPORTE,50,1000000.0,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-05-25 00:00:00,1
2020-05-24 00:00:00,KTK,Rio De Janeiro,ESTADO,TRANSPORTE,26,520000.0,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-05-25 00:00:00,1
2020-05-24 00:00:00,KTK,Rio De Janeiro,ESTADO,TRANSPORTE,24,480000.0,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-05-25 00:00:00,1
2020-05-24 00:00:00,MAGNAMED,Rio De Janeiro,ESTADO,TRANSPORTE,51,2462790.0,FIOCRUZ ,RJ,2020-05-25 00:00:00,1
2020-05-24 00:00:00,LEISTUNG/VYAIRE,Rio De Janeiro,ESTADO,UTI,20,1200000.0,LABORATÓRIO QUÍMICO FARMACÊUTICO DE AERONÁUTICA,RJ,2020-05-25 00:00:00,1
2020-05-24 00:00:00,KTK,Rio De Janeiro,ESTADO,UTI,10,600000.0,LABORATÓRIO QUÍMICO FARMACÊUTICO DE AERONÁUTICA,RJ,2020-05-25 00:00:00,1
2020-05-24 00:00:00,KTK/VAYIRE,Rio De Janeiro,ESTADO,UTI,5,300000.0,LABORATÓRIO QUÍMICO FARMACÊUTICO DE AERONÁUTICA,RJ,2020-05-25 00:00:00,1
2020-05-29 00:00:00,MAGNAMED,Rio De Janeiro,ESTADO,TRANSPORTE,10,482900.0,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-05-30 00:00:00,1
2020-05-29 00:00:00,MAGNAMED,Rio De Janeiro,ESTADO,TRANSPORTE,90,4346100.0,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-05-30 00:00:00,1
2020-05-29 00:00:00,KTK,Rio De Janeiro,ESTADO,UTI,30,1800000.0,FIOCRUZ ,RJ,2020-05-30 00:00:00,1
2020-08-06 00:00:00,KTK,Rio De Janeiro,ESTADO,TRANSPORTE,50,1000000.0,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-08-06 00:00:00,0
2020-08-06 00:00:00,KTK,Rio De Janeiro,ESTADO,TRANSPORTE,50,1000000.0,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-08-06 00:00:00,0
2020-06-26 00:00:00,MAGNAMED,Rio De Janeiro,MUNICIPIO,TRANSPORTE,2,96580.0,Secretaria Municipal de Saúde (DUQUE DE CAXIAS),RJ,2020-06-30 00:00:00,4
2020-06-26 00:00:00,KTK,Rio De Janeiro,MUNICIPIO,UTI,2,120000.0,Secretaria Municipal de Saúde (DUQUE DE CAXIAS),RJ,2020-06-30 00:00:00,4
2020-06-26 00:00:00,MAGNAMED,Rio De Janeiro,MUNICIPIO,TRANSPORTE,5,241450.0,Secretaria Municipal de Saúde (NITÉROI),RJ,2020-06-30 00:00:00,4
2020-06-26 00:00:00,KTK,Rio De Janeiro,MUNICIPIO,UTI,5,300000.0,Secretaria Municipal de Saúde (NITÉROI),RJ,2020-06-30 00:00:00,4
2020-07-17 00:00:00,VYAIRE,Rio De Janeiro,ESTADO,UTI,5,300000.0,RIO DE JANEIRO - Secretaria Estadual de Saúde  ,RJ,2020-07-21 00:00:00,4
2020-07-17 00:00:00,KTK,Rio De Janeiro,ESTADO,TRANSPORTE,8,160000.0,RIO DE JANEIRO - Secretaria Estadual de Saúde  ,RJ,2020-07-21 00:00:00,4
2020-07-17 00:00:00,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,2,120000.0,ARARUAMA -  Secretaria Municipal de Saúde ,RJ,2020-07-22 00:00:00,5
2020-07-17 00:00:00,KTK,Rio De Janeiro,MUNICIPIO,TRANSPORTE,10,200000.0,ARARUAMA -  Secretaria Municipal de Saúde ,RJ,2020-07-22 00:00:00,5
2020-07-17 00:00:00,KTK,Rio De Janeiro,MUNICIPIO,TRANSPORTE,8,160000.0,CARAPEBUS -  Secretaria Municipal de Saúde ,RJ,2020-07-22 00:00:00,5
2020-07-17 00:00:00,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,5,300000.0,NOVA IGUACU -  Secretaria Municipal de Saúde ,RJ,2020-07-21 00:00:00,4
2020-07-17 00:00:00,KTK,Rio De Janeiro,MUNICIPIO,TRANSPORTE,5,100000.0,NOVA IGUACU -  Secretaria Municipal de Saúde ,RJ,2020-07-21 00:00:00,4
2020-07-24 00:00:00,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,6,360000.0,CAMPOS DOS GOYTACAZES - Secretaria Municipal de Saúde ,RJ,2020-07-31 00:00:00,7
2020-07-24 00:00:00,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,2,120000.0,CAMPOS DOS GOYTACAZES - Secretaria Municipal de Saúde ,RJ,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,Rio De Janeiro,MUNICIPIO,TRANSPORTE,6,120000.0,CAMPOS DOS GOYTACAZES - Secretaria Municipal de Saúde ,RJ,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,Rio De Janeiro,MUNICIPIO,TRANSPORTE,5,100000.0,CAMPOS DOS GOYTACAZES - Secretaria Municipal de Saúde ,RJ,2020-07-31 00:00:00,7
2020-07-24 00:00:00,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,1,60000.0,SÃO JOSE DO VALE DO RIO PRETO - Secretaria Municipal de Saúde ,RJ,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,Rio De Janeiro,MUNICIPIO,TRANSPORTE,5,100000.0,SÃO JOSE DO VALE DO RIO PRETO - Secretaria Municipal de Saúde ,RJ,2020-07-31 00:00:00,7
2020-07-24 00:00:00,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,2,120000.0,TERESOPOLIS - Secretaria Municipal de Saúde ,RJ,2020-07-31 00:00:00,7
2020-07-24 00:00:00,KTK,Rio De Janeiro,MUNICIPIO,TRANSPORTE,2,40000.0,TERESOPOLIS - Secretaria Municipal de Saúde ,RJ,2020-07-31 00:00:00,7
2020-08-14 00:00:00,MAGNAMED,Rio De Janeiro,MUNICIPIO,TRANSPORTE,3,144870.0,SMS de SANTO ANTONIO DE PADUA,RJ,2020-08-17 00:00:00,3
2020-08-14 00:00:00,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,3,180000.0,SMS de SANTO ANTONIO DE PADUA,RJ,2020-08-17 00:00:00,3
2020-08-14 00:00:00,MAGNAMED,Rio De Janeiro,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de SAQUAREMA,RJ,2020-08-17 00:00:00,3
2020-08-14 00:00:00,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,3,180000.0,SMS de SAQUAREMA,RJ,2020-08-17 00:00:00,3
2020-08-14 00:00:00,MAGNAMED,Rio De Janeiro,MUNICIPIO,TRANSPORTE,3,144870.0,SMS de SAO FIDELIS,RJ,2020-08-17 00:00:00,3
2020-08-14 00:00:00,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,3,180000.0,SMS de SAO FIDELIS,RJ,2020-08-17 00:00:00,3
2020-08-14 00:00:00,MAGNAMED,Rio De Janeiro,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de RIO BONITO,RJ,2020-08-17 00:00:00,3
2020-08-14 00:00:00,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,3,180000.0,SMS de RIO BONITO,RJ,2020-08-17 00:00:00,3
2020-08-14 00:00:00,MAGNAMED,Rio De Janeiro,MUNICIPIO,TRANSPORTE,5,241450.0,SMS de PORTO REAL,RJ,2020-08-17 00:00:00,3
2020-08-14 00:00:00,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,5,300000.0,SMS de PORTO REAL,RJ,2020-08-17 00:00:00,3
2020-08-21 00:00:00,MAGNAMED,Rio De Janeiro,MUNICIPIO,TRANSPORTE,3,144870.0,SMS de ITABORAI,RJ,2020-08-24 00:00:00,3
2020-08-21 00:00:00,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,7,420000.0,SMS de ITABORAI,RJ,2020-08-24 00:00:00,3
2020-08-21 00:00:00,MAGNAMED,Rio De Janeiro,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de PORCIUNCULA,RJ,2020-08-24 00:00:00,3
2020-08-21 00:00:00,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,1,60000.0,SMS de PORCIUNCULA,RJ,2020-08-24 00:00:00,3
2020-08-21 00:00:00,MAGNAMED,Rio De Janeiro,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de APERIBE,RJ,2020-08-24 00:00:00,3
2020-08-21 00:00:00,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,2,120000.0,SMS de APERIBE,RJ,2020-08-24 00:00:00,3
2020-08-21 00:00:00,MAGNAMED,Rio De Janeiro,MUNICIPIO,TRANSPORTE,2,96580.0,SMS de LAJE DO MURIAE,RJ,2020-08-24 00:00:00,3
2020-08-21 00:00:00,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,2,120000.0,SMS de LAJE DO MURIAE,RJ,2020-08-24 00:00:00,3
2020-08-27 00:00:00,MAGNAMED,Rio De Janeiro,MUNICIPIO,UTI,6,360000.0,SMS de SAO JOAO DE MERITI,RJ,2020-08-31 00:00:00,4
2020-09-24 00:00:00,VYAIRE LTV 2200 USA,Rio De Janeiro,MUNICIPIO,TRANSPORTE USA,5,315629.85,SMS de AREAL,RJ,2020-09-29 00:00:00,5
2020-09-24 00:00:00,KTK,Rio De Janeiro,MUNICIPIO,UTI,6,360000.0,SMS de MIRACEMA,RJ,2020-09-29 00:00:00,5
2020-08-10 00:00:00,VYAIRE LTV 2200 USA,Rio De Janeiro,ESTADO,TRANSPORTE USA,18,1136267.46,1o Deposito de Suprimento,RJ,2020-10-16 00:00:00,67
2020-08-10 00:00:00,KTK,Rio De Janeiro,ESTADO,UTI,5,300000.0,1o Deposito de Suprimento,RJ,2020-10-16 00:00:00,67
2020-10-16 00:00:00,MAGNAMED,Rio De Janeiro,ESTADO,UTI,41,2460000.0,Laboratorio Quimico Farmaceutico da Aero,RJ,2020-10-20 00:00:00,4
2020-10-16 00:00:00,VYAIRE LTV 2200 USA,Rio De Janeiro,ESTADO,TRANSPORTE USA,40,2525038.8,Laboratorio Quimico Farmaceutico da Aero,RJ,2020-10-20 00:00:00,4
2020-10-16 00:00:00,VYAIRE LTV 2200 USA,Rio De Janeiro,ESTADO,TRANSPORTE USA,43,2714416.71,Laboratorio Quimico Farmaceutico da Aero,RJ,2020-10-20 00:00:00,4
2020-10-16 00:00:00,VYAIRE LTV 2200 USA,Rio De Janeiro,ESTADO,TRANSPORTE USA,42,2651290.74,Laboratorio Quimico Farmaceutico da Aero,RJ,2020-10-20 00:00:00,4
2020-11-26 00:00:00,VYAIRE,Rio De Janeiro,ESTADO,UTI,4,240000.0,Hospital Federal de Ipanema,RJ,2020-11-30 15:29:00,4
2020-11-26 00:00:00,VYAIRE LTV 2200 USA,Rio De Janeiro,ESTADO,TRANSPORTE USA,30,1893779.1,INI  Instituto nacional de Infectologia,RJ,2020-11-30 11:43:00,4
2020-11-26 00:00:00,LEISTUNG,Rio De Janeiro,ESTADO,UTI,10,600000.0,INI  Instituto nacional de Infectologia,RJ,2020-11-30 11:43:00,4
2020-11-26 00:00:00,VYAIRE,Rio De Janeiro,ESTADO,UTI,50,3000000.0,Hospital Federal do Andarai,RJ,2020-11-30 14:59:00,4
2020-11-26 00:00:00,VYAIRE,Rio De Janeiro,ESTADO,UTI,10,600000.0,Hospital Geral de Bonsucesso,RJ,2020-11-30 14:58:00,4
2020-11-26 00:00:00,VYAIRE,Rio De Janeiro,ESTADO,UTI,44,2640000.0,Hospital dos Servidores do Estado,RJ,2020-11-30 13:27:00,4
2020-11-26 00:00:00,VYAIRE,Rio De Janeiro,ESTADO,UTI,8,480000.0,Hospital Federal da Lagoa,RJ,2020-11-30 15:24:00,4
2020-11-26 00:00:00,VYAIRE,Rio De Janeiro,ESTADO,UTI,6,360000.0,Hospital Federal Cardoso Fontes,RJ,2020-11-30 13:05:00,4
2020-12-12 00:00:00,VYAIRE LTV 2200 USA,Rio De Janeiro,MUNICIPIO,TRANSPORTE USA,1,63125.97,SMS de TERESOPOLIS,RJ,2020-12-14 18:00:00,2
2020-12-12 00:00:00,LEISTUNG,Rio De Janeiro,MUNICIPIO,UTI,5,300000.0,SMS de TERESOPOLIS,RJ,2020-12-14 18:00:00,2
2020-12-12 00:00:00,LEISTUNG,Rio De Janeiro,MUNICIPIO,UTI,3,180000.0,SMS de PARAIBA DO SUL,RJ,2020-12-14 18:00:00,2
2020-12-12 00:00:00,VYAIRE LTV 2200 USA,Rio De Janeiro,MUNICIPIO,TRANSPORTE USA,2,126251.94,SMS de PATY DO ALFERES,RJ,2020-12-14 18:00:00,2
2020-12-12 00:00:00,LEISTUNG,Rio De Janeiro,MUNICIPIO,UTI,4,240000.0,SMS de PATY DO ALFERES,RJ,2020-12-14 18:00:00,2
2020-12-12 00:00:00,VYAIRE LTV 2200 USA,Rio De Janeiro,MUNICIPIO,TRANSPORTE USA,1,63125.97,SMS de MACAE,RJ,2020-12-14 18:00:00,2
2020-12-12 00:00:00,LEISTUNG,Rio De Janeiro,MUNICIPIO,UTI,3,180000.0,SMS de MACAE,RJ,2020-12-14 18:00:00,2
2020-12-18 00:00:00,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,10,600000.0,HOSPITAL FERREIRA MACHADO,RJ,2020-12-21 00:00:00,3
2020-12-18 00:00:00,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,10,600000.0,Hospital Geral de Guarus,RJ,2020-12-21 00:00:00,3
2021-01-22 00:00:00,VYAIRE LTV 2200 USA,Rio De Janeiro,MUNICIPIO,TRANSPORTE USA,2,126251.94,UPA 24 HS TRES RIOS,RJ,2021-01-25 00:00:00,3
2021-01-22 00:00:00,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,3,180000.0,UPA 24 HS TRES RIOS,RJ,2021-01-25 00:00:00,3
