DATA,FORNECEDOR,DESTINO,ESTADO/MUNICIPIO,TIPO,QUANTIDADE,valor_(r$),DESTINATARIO,UF,DATA DE ENTREGA
2021-04-16,LIFEMED,Mato Grosso,MUNICIPIO,UTI,3,1.8E7,HOSPITAL E PRONTO SOCORRO MUNICIPAL MILTON PESSOA MORBECK,MT,2021-04-18T00:00:00.000-03:00
2020-07-24,VYAIRE,Paraiba,MUNICIPIO,UTI,5,3.0E7,JOÃO PESSOA - SECRETARIA MUNICIPAL DE SAÚDE,PB,2020-08-07T00:00:00.000-03:00
2020-07-07,MAGNAMED,Pernambuco,MUNICIPIO,TRANSPORTE,5,2.4145E7,RECIFE - HOSPITAL UNIVERSITÁRIO OSWALDO CRUZ - HUOC,PE,2020-07-13T00:00:00.000-03:00
2021-03-29,LIFEMED,Pernambuco,MUNICIPIO,UTI,2,1.2E7,SMS DE TRIUNFO,PE,2021-04-04T00:00:00.000-03:00
2020-08-09,MAGNAMED,Parana,MUNICIPIO,TRANSPORTE,2,9658000.0,SMS DE APUCARANA,PR,2020-08-13T00:00:00.000-03:00
2020-09-11,KTK,Parana,MUNICIPIO,TRANSPORTE,1,2000000.0,SMS DE ÂNGULO,PR,2020-09-15T00:00:00.000-03:00
2020-06-06,VYAIRE,Rondonia,MUNICIPIO,UTI,5,3.0E7,SECRETARIA MUNICIPAL DE SAÚDE (JI PARANA),RO,2020-06-09T00:00:00.000-03:00
2021-03-24,INSPIRAR,Rio Grande Do Sul,MUNICIPIO,UTI,2,1.2E7,HOSPITAL DE CARIDADE BRASILINA TERRA,RS,2021-03-27T00:00:00.000-03:00
2021-04-02,RUSSER BRASIL,São Paulo,MUNICIPIO,UTI,5,3.0E7,HOSPITAL MUNICIPAL DR WALDEMAR TEBALDI,SP,2021-04-03T00:00:00.000-03:00
2021-02-05,KTK,Ceara,MUNICIPIO,TRANSPORTE,2,4000000.0,UNIDADE DE PRONTO ATENDIMENTO UPA LIMOEIRO,CE,2021-02-08T00:00:00.000-02:00
2020-07-24,MAGNAMED,Goias,MUNICIPIO,UTI,7,4.2E7,PLANALTINA - SECRETARIA MUNICIPAL DE SAÚDE,GO,2020-08-03T00:00:00.000-03:00
2020-08-21,VYAIRE,Goias,MUNICIPIO,UTI,1,6000000.0,SMS DE PIRES DO RIO,GO,2020-08-25T00:00:00.000-03:00
2020-10-08,MAGNAMED,Goias,MUNICIPIO,UTI,2,1.2E7,SMS DE CAMPOS BELOS,GO,2020-10-17T00:00:00.000-03:00
2020-10-26,VYAIRE LTV 2200 USA,Goias,MUNICIPIO,TRANSPORTE USA,1,6312597.0,SMS DE CORREGO DO OURO,GO,2020-10-29T00:00:00.000-02:00
2020-10-26,VYAIRE LTV 2200 USA,Goias,MUNICIPIO,TRANSPORTE USA,1,6312597.0,SMS DE DIVINOPOLIS DE GOIAS,GO,2020-10-30T00:00:00.000-02:00
2020-08-09,MAGNAMED,Minas Gerais,MUNICIPIO,TRANSPORTE,4,1.9316E7,SMS DE GRAO MOGOL,MG,2020-08-14T00:00:00.000-03:00
2020-07-07,VYAIRE,Paraiba,MUNICIPIO,UTI,5,3.0E7,CABEDELO - HOSPITAL E MATERNIDADE MUNICIPAL PADRE ALFREDO BARBOSA,PB,2020-07-14T00:00:00.000-03:00
2021-04-16,LIFEMED,Pernambuco,MUNICIPIO,UTI,2,1.2E7,HOSPITAL REGIONAL INACIO DE SA,PE,2021-04-19T00:00:00.000-03:00
2020-10-26,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,2,1.2625194E7,SMS DE SAO PEDRO DO SUL,RS,2020-10-30T00:00:00.000-02:00
2020-07-31,KTK,Bahia,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE AMARGOSA,BA,2020-08-08T00:00:00.000-03:00
2021-02-18,VYAIRE LTV 2200 USA,Minas Gerais,MUNICIPIO,TRANSPORTE USA,7,4.418818E7,SMS DE ARAGUARI,MG,2021-02-20T00:00:00.000-02:00
2020-07-10,VYAIRE,Pernambuco,MUNICIPIO,UTI,10,6.0E7,PETROLINA - SECRETARIA MUNICIPAL DE SAÚDE,PE,2020-07-16T00:00:00.000-03:00
2020-10-29,VYAIRE LTV 2200 USA,Parana,MUNICIPIO,TRANSPORTE USA,1,6312597.0,SMS DE ARAPONGAS,PR,2020-11-03T00:00:00.000-02:00
2020-07-31,LEISTUNG,Rio Grande Do Norte,MUNICIPIO,UTI,1,6000000.0,SMS DE GUAMARE,RN,2020-08-08T00:00:00.000-03:00
2020-06-16,MAGNAMED,Rondonia,MUNICIPIO,TRANSPORTE,3,1.4487E7,SECRETARIA MUNICIPAL DE SAÚDE (CACOAL),RO,2020-06-21T00:00:00.000-03:00
2020-08-21,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,2,9658000.0,SECR MUN DE SAUDE DE PEDRO OSORIO  RS,RS,2020-08-26T00:00:00.000-03:00
2020-06-09,VYAIRE,Amapa,ESTADO,UTI,10,6.0E7,SECRETARIA ESTADUAL DE SAÚDE,AP,2020-06-12T00:00:00.000-03:00
2020-04-18,MAGNAMED,Amazonas,ESTADO,TRANSPORTE,15,7.2435E7,SECRETARIA ESTADUAL DE SAÚDE,AM,2020-04-20T00:00:00.000-03:00
2020-06-07,VYAIRE,Bahia,MUNICIPIO,UTI,20,1.2E8,SALVADOR - SECRETARIA MUNICIPAL DE SAÚDE,BA,2020-06-09T00:00:00.000-03:00
2020-10-08,VYAIRE LTV 2200 USA,Ceara,ESTADO,TRANSPORTE USA,18,1.13626744E8,10O DEPOSITO DE SUPRIMENTO,CE,2020-10-15T00:00:00.000-03:00
2020-08-27,MAGNAMED,Goias,MUNICIPIO,TRANSPORTE,5,2.4145E7,SMS DE RIO VERDE,GO,2020-09-04T00:00:00.000-03:00
2020-06-26,MAGNAMED,Maranhão,MUNICIPIO,TRANSPORTE,2,9658000.0,SECRETARIA MUNICIPAL DE SAÚDE (CAXIAS),MA,2020-07-03T00:00:00.000-03:00
2020-06-26,MAGNAMED,Minas Gerais,MUNICIPIO,TRANSPORTE,5,2.4145E7,SECRETARIA MUNICIPAL DE SAÚDE - LAVRAS,MG,2020-06-29T00:00:00.000-03:00
2020-07-24,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,5,1.0E7,PARACATU - SECRETARIA MUNICIPAL DE SAÚDE,MG,2020-08-03T00:00:00.000-03:00
2020-08-09,VYAIRE,Mato Grosso,MUNICIPIO,UTI,7,4.2E7,SMS DE CACERES,MT,2020-08-14T00:00:00.000-03:00
2020-06-06,KTK,Paraiba,MUNICIPIO,TRANSPORTE,10,2.0E7,SECRETARIA MUNICIPAL DE SAÚDE,PB,2020-06-08T00:00:00.000-03:00
2020-08-21,VYAIRE,Pernambuco,MUNICIPIO,UTI,2,1.2E7,SMS DE FLORESTA,PE,2020-08-26T00:00:00.000-03:00
2020-07-10,MAGNAMED,Rondonia,MUNICIPIO,TRANSPORTE,2,9658000.0,PORTO VELHO -  SECRETARIA ESTADUAL DE SAÚDE,RO,2020-07-20T00:00:00.000-03:00
2020-10-26,VYAIRE LTV 2200 USA,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE USA,1,6312597.0,SECR MUN DE SAUDE DE QUARAI RS,RS,2020-11-03T00:00:00.000-02:00
2020-08-09,MAGNAMED,São Paulo,MUNICIPIO,TRANSPORTE,4,1.9316E7,SECR MUN DE SAUDE DE GUARAREMA  SP,SP,2020-08-11T00:00:00.000-03:00
2020-07-10,MAGNAMED,Bahia,MUNICIPIO,TRANSPORTE,5,2.4145E7,CAMPO FORMOSO - SECRETARIA MUNICIPAL DE SAÚDE,BA,2020-07-18T00:00:00.000-03:00
2020-06-26,VYAIRE,Maranhão,MUNICIPIO,UTI,1,6000000.0,SECRETARIA MUNICIPAL DE SAÚDE (SÍTIO NOVO),MA,2020-07-03T00:00:00.000-03:00
2020-06-06,VYAIRE,Paraiba,MUNICIPIO,UTI,10,6.0E7,SECRETARIA MUNICIPAL DE SAÚDE,PB,2020-06-08T00:00:00.000-03:00
2020-08-14,MAGNAMED,Parana,MUNICIPIO,TRANSPORTE,2,9658000.0,SMS DE MIRASELVA,PR,2020-08-19T00:00:00.000-03:00
2020-12-18,VYAIRE LTV 2200 USA,Santa Catarina,MUNICIPIO,TRANSPORTE USA,1,6312597.0,HOSPITAL E MATERNIDADE OASE,SC,2020-12-23T00:00:00.000-02:00
2021-02-28,KTK,Santa Catarina,MUNICIPIO,TRANSPORTE,15,3.0E7,SECRET. MUN. DE SAUDE DE CHAPECO,SC,2021-03-02T00:00:00.000-03:00
2020-06-26,VYAIRE,Sergipe,MUNICIPIO,UTI,10,6.0E7,SECRETARIA MUNICIPAL DE SAÚDE (SERGIPE),SE,2020-06-30T00:00:00.000-03:00
2021-04-02,LIFEMED,São Paulo,MUNICIPIO,UTI,10,6.0E7,SMS DE ASSIS,SP,2021-04-04T00:00:00.000-03:00
2020-08-21,MAGNAMED,Alagoas,MUNICIPIO,TRANSPORTE,1,4829000.0,SECR MUN DE SAUDE DE DELMIRO GOUVEIA  AL,AL,2020-08-26T00:00:00.000-03:00
2020-12-12,LEISTUNG,Bahia,MUNICIPIO,UTI,1,6000000.0,SMS DE COCOS,BA,2020-12-13T00:00:00.000-02:00
2020-05-28,MAGNAMED,Espirito Santo,ESTADO,TRANSPORTE,24,1.15896E8,SECRETARIA ESTADUAL DE SAÚDE,ES,2020-05-30T00:00:00.000-03:00
2020-06-12,MAGNAMED,Espirito Santo,ESTADO,TRANSPORTE,10,4.829E7,SECRETARIA ESTADUAL DE SAÚDE,ES,2020-06-15T00:00:00.000-03:00
2020-08-14,VYAIRE,Goias,MUNICIPIO,UTI,1,6000000.0,SMS DE URUACU,GO,2020-08-20T00:00:00.000-03:00
2021-04-16,LIFEMED,Maranhão,MUNICIPIO,UTI,1,6000000.0,HOSPITAL MUNICIPAL DE CAJARI,MA,2021-04-21T00:00:00.000-03:00
2020-08-09,LEISTUNG,Minas Gerais,MUNICIPIO,UTI,5,3.0E7,SMS DE MONTES CLAROS,MG,2020-08-14T00:00:00.000-03:00
2020-08-09,MAGNAMED,Minas Gerais,MUNICIPIO,TRANSPORTE,1,4829000.0,SMS DE MONTE ALEGRE DE MINAS,MG,2020-08-14T00:00:00.000-03:00
2021-02-18,VYAIRE,Minas Gerais,MUNICIPIO,UTI,5,3.0E7,SMS DE COROMANDEL,MG,2021-02-21T00:00:00.000-03:00
2020-08-09,MAGNAMED,Mato Grosso Do Sul,MUNICIPIO,TRANSPORTE,2,9658000.0,SMS DE PONTA PORA,MS,2020-08-14T00:00:00.000-03:00
2020-08-27,MAGNAMED,Parana,MUNICIPIO,TRANSPORTE,2,9658000.0,SECRETARIA MUNICIPAL DE SAUDE DE TOLEDO,PR,2020-09-02T00:00:00.000-03:00
2020-11-20,VYAIRE LTV 2200 USA,Parana,MUNICIPIO,TRANSPORTE USA,1,6312597.0,SMS DE IVAIPORA,PR,2020-11-27T00:00:00.000-02:00
2021-03-11,KTK,Bahia,ESTADO,TRANSPORTE,15,3.0E7,SECRETARIA MUNICIPAL DE SAÚDE DE SALVADOR,BA,2021-03-15T00:00:00.000-03:00
2020-06-11,VYAIRE,Goias,ESTADO,UTI,20,1.2E8,SECRETARIA ESTADUAL DE SAÚDE,GO,2020-06-12T00:00:00.000-03:00
2020-07-07,VYAIRE,Maranhão,MUNICIPIO,UTI,5,3.0E7,IMPERATRIZ - HOSPITAL MACRORREGIONAL  DRA RUTH NOLETO,MA,2020-07-20T00:00:00.000-03:00
2020-07-24,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,3,6000000.0,ITAUNA - SECRETARIA MUNICIPAL DE SAÚDE,MG,2020-08-03T00:00:00.000-03:00
2020-07-24,KTK,Mato Grosso Do Sul,MUNICIPIO,TRANSPORTE,2,4000000.0,RIO BRILHANTE - SECRETARIA MUNICIPAL DE SAÚDE,MS,2020-08-03T00:00:00.000-03:00
2020-07-07,VYAIRE,Parana,MUNICIPIO,UTI,6,3.6E7,FOZ DO IGUAÇU - HOSPITAL MUNICIPAL PADRE GERMANO LAUCK,PR,2020-07-10T00:00:00.000-03:00
2020-08-14,MAGNAMED,Parana,MUNICIPIO,TRANSPORTE,2,9658000.0,SMS DE ASTORGA,PR,2020-08-16T00:00:00.000-03:00
2020-06-26,KTK,Rio De Janeiro,MUNICIPIO,UTI,5,3.0E7,SECRETARIA MUNICIPAL DE SAÚDE (NOVA FRIBURGO),RJ,2020-07-02T00:00:00.000-03:00
2020-06-16,VYAIRE,Rondonia,MUNICIPIO,UTI,7,4.2E7,SECRETARIA MUNICIPAL DE SAÚDE (CACOAL),RO,2020-06-21T00:00:00.000-03:00
2020-07-10,VYAIRE,Rondonia,MUNICIPIO,UTI,2,1.2E7,PORTO VELHO -  SECRETARIA ESTADUAL DE SAÚDE,RO,2020-07-20T00:00:00.000-03:00
2021-03-04,KTK,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,15,3.0E7,SMS DE CANOAS,RS,2021-03-07T00:00:00.000-03:00
2021-01-28,VYAIRE LTV 2200 USA,São Paulo,MUNICIPIO,TRANSPORTE USA,4,2.5250388E7,PRONTO ATENDIMENTO MUNICIPAL IRIO TAINO,SP,2021-01-29T00:00:00.000-02:00
2021-03-17,LIFEMED,São Paulo,MUNICIPIO,UTI,15,9.0E7,SMS DE SÃO BERNARDO DO CAMPO,SP,2021-03-18T00:00:00.000-03:00
2020-10-02,KTK,Alagoas,MUNICIPIO,TRANSPORTE,3,6000000.0,SECR MUN DE SAUDE DE MARAGOGI  AL,AL,2020-10-05T00:00:00.000-03:00
2020-04-22,SUZANO/Resmed,Amazonas,ESTADO,UTI,10,9.127084E7,SECRETARIA ESTADUAL DE SAÚDE,AM,2020-04-23T00:00:00.000-03:00
2021-01-18,KTK,Amazonas,ESTADO,TRANSPORTE,16,3.2E7,SECRETARIA ESTADUAL DE SAÚDE DO AMAZONAS,AM,2021-01-19T00:00:00.000-02:00
2020-12-07,LEISTUNG,Bahia,MUNICIPIO,UTI,2,1.2E7,SMS DE SITIO DO MATO,BA,2020-12-09T00:00:00.000-02:00
2021-03-04,KTK,Goias,MUNICIPIO,TRANSPORTE,1,2000000.0,HOSPITAL MUNICIPAL DR CELSO MAEDA,GO,2021-03-07T00:00:00.000-03:00
2020-07-24,KTK,Mato Grosso Do Sul,MUNICIPIO,TRANSPORTE,2,4000000.0,ALCINOPOLIS - SECRETARIA MUNICIPAL DE SAÚDE,MS,2020-08-03T00:00:00.000-03:00
2020-06-26,VYAIRE,Pernambuco,MUNICIPIO,UTI,2,1.2E7,SECRETARIA MUNICIPAL DE SAÚDE (GARANHUNS),PE,2020-06-30T00:00:00.000-03:00
2020-06-26,MAGNAMED,Parana,MUNICIPIO,TRANSPORTE,5,2.4145E7,SECRETARIA MUNICIPAL DE SAÚDE (LONDRINA),PR,2020-06-28T00:00:00.000-03:00
2020-11-20,MAGNAMED,Parana,MUNICIPIO,UTI,3,1.8E7,SECRETARIA MUNICIPAL DE SAUDE DE TOLEDO,PR,2020-11-26T00:00:00.000-02:00
2021-03-04,KTK,Parana,MUNICIPIO,TRANSPORTE,1,2000000.0,HOSPITAL MUNICIPAL DE IPIRANGA,PR,2021-03-05T00:00:00.000-03:00
2021-03-24,INSPIRAR,Parana,MUNICIPIO,UTI,3,1.8E7,SANTA CASA MISERICORDIA DE JACAREZINHO,PR,2021-03-26T00:00:00.000-03:00
2020-07-07,MAGNAMED,Rio Grande Do Norte,MUNICIPIO,TRANSPORTE,1,4829000.0,PARNAMIRIM - HOSPITAL MATERNIDADE DO DIVINO AMOR,RN,2020-07-14T00:00:00.000-03:00
2020-06-26,MAGNAMED,Santa Catarina,MUNICIPIO,TRANSPORTE,4,1.9316E7,SECRETARIA MUNICIPAL DE SAÚDE  (JARAGUÁ DO SUL),SC,2020-06-28T00:00:00.000-03:00
2020-06-08,MAGNAMED,Bahia,MUNICIPIO,TRANSPORTE,1,4829000.0,BARREIRAS (HOSPITAL DO OESTE DE BARRIRAS),BA,2020-06-10T00:00:00.000-03:00
2020-07-17,MAGNAMED,Bahia,MUNICIPIO,TRANSPORTE,5,2.4145E7,ITAPETINIGA - SECRETARIA MUNICIPAL DE SAÚDE,BA,2020-07-24T00:00:00.000-03:00
2020-07-10,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,1,4829000.0,VARZEA ALEGRE - SECRETARIA  MUNICIPAL DE SAÚDE,CE,2020-07-14T00:00:00.000-03:00
2020-08-10,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,2,9658000.0,SECRETARIA MUNICIPAL DE SAUDE DE CAMOCIM,CE,2020-08-14T00:00:00.000-03:00
2020-08-27,MAGNAMED,Goias,MUNICIPIO,TRANSPORTE,1,4829000.0,SMS DE HIDROLANDIA,GO,2020-09-01T00:00:00.000-03:00
2021-02-05,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,2,4000000.0,HOSPITAL SAO SALVADOR,MG,2021-02-07T00:00:00.000-02:00
2020-06-26,KTK,Mato Grosso,MUNICIPIO,TRANSPORTE,5,1.0E7,SECRETARIA MUNICIPAL DE SAÚDE (CÁCERES),MT,2020-06-30T00:00:00.000-03:00
2020-06-12,LEISTUNG,Parana,ESTADO,UTI,40,2.4E8,SECRETARIA ESTADUAL DE SAÚDE,PR,2020-06-15T00:00:00.000-03:00
2020-06-26,VYAIRE,Parana,MUNICIPIO,UTI,2,1.2E7,SECRETARIA MUNICIPAL DE SAÚDE (IBAITI),PR,2020-06-30T00:00:00.000-03:00
2020-09-03,MAGNAMED,Parana,MUNICIPIO,UTI,1,6000000.0,SMS DE BOCAIUVA DO SUL,PR,2020-09-08T00:00:00.000-03:00
2020-09-21,KTK,Parana,MUNICIPIO,TRANSPORTE,1,2000000.0,SMS DE FLORIDA,PR,2020-09-26T00:00:00.000-03:00
2020-11-20,MAGNAMED,Parana,MUNICIPIO,UTI,1,6000000.0,SMS DE CORNELIO PROCOPIO,PR,2020-11-24T00:00:00.000-02:00
2020-06-26,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,UTI,5,3.0E7,SECRETARIA MUNICIPAL DE SAÚDE - (SANTA CRUZ DO SUL),RS,2020-06-30T00:00:00.000-03:00
2020-07-07,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,3,1.4487E7,VACARIA - HOSPITAL NOSSA SENHORA DA OLIVEIRA,RS,2020-07-10T00:00:00.000-03:00
2020-08-09,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,1,4829000.0,SMS DE GIRUA  RS,RS,2020-08-15T00:00:00.000-03:00
2021-03-19,LIFEMED,São Paulo,MUNICIPIO,UTI,4,2.4E7,SMS DE  ITAPETININGA,SP,2021-03-20T00:00:00.000-03:00
2020-07-07,MAGNAMED,Bahia,MUNICIPIO,TRANSPORTE,10,4.829E7,SALVADOR - PRONTO ATENDIMENTO,BA,2020-07-13T00:00:00.000-03:00
2020-08-09,LEISTUNG,Goias,MUNICIPIO,UTI,2,1.2E7,SMS DE SANTA TEREZINHA DE GOIAS,GO,2020-08-14T00:00:00.000-03:00
2021-03-04,KTK,Goias,MUNICIPIO,TRANSPORTE,1,2000000.0,HOSPITAL MUNICIPAL DE FLORES DE GOIAS,GO,2021-03-06T00:00:00.000-03:00
2020-07-07,VYAIRE,Maranhão,MUNICIPIO,UTI,5,3.0E7,SANTA INÊS - HOSPITAL REGIONAL TOMÁS MARTINS,MA,2020-07-19T00:00:00.000-03:00
2021-02-26,KTK,Pernambuco,MUNICIPIO,TRANSPORTE,2,4000000.0,SMS DE LAJEDO,PE,2021-02-26T00:00:00.000-03:00
2021-03-29,LIFEMED,Pernambuco,MUNICIPIO,UTI,2,1.2E7,UNIDADE MISTA PRESIDENTE CASTELO BRANCO,PE,2021-04-03T00:00:00.000-03:00
2020-11-20,MAGNAMED,Parana,MUNICIPIO,UTI,2,1.2E7,SMS DE PONTA GROSSA,PR,2020-11-27T00:00:00.000-02:00
2021-04-16,LIFEMED,Parana,MUNICIPIO,UTI,3,1.8E7,HOSPITAL NOSSA SENHORA DA SAÚDE,PR,2021-04-20T00:00:00.000-03:00
2021-04-16,LIFEMED,Parana,MUNICIPIO,UTI,2,1.2E7,ASSOCIACAO HOSPITALAR BENEFICENTE MOACIR MICHELETTO,PR,2021-04-20T00:00:00.000-03:00
2020-06-26,MAGNAMED,Rio Grande Do Sul,MUNICIPIO,TRANSPORTE,4,1.9316E7,SECRETARIA MUNICIPAL DE SAÚDE (BAGÉ),RS,2020-07-01T00:00:00.000-03:00
2020-07-31,KTK,Santa Catarina,MUNICIPIO,TRANSPORTE,5,1.0E7,SMS DE CRICIUMA  SC,SC,2020-08-07T00:00:00.000-03:00
2020-12-23,VYAIRE,Alagoas,MUNICIPIO,UTI,1,6000000.0,SANTA CASA DE MISERICORDIA DE PENEDO,AL,2020-12-28T00:00:00.000-02:00
2021-03-04,KTK,Bahia,MUNICIPIO,TRANSPORTE,5,1.0E7,SMS DE VERA CRUZ,BA,2021-03-08T00:00:00.000-03:00
2020-06-12,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,2,9658000.0,SECRETARIA MUNICIPAL DE SAÚDE (MORADA NOVA),CE,2020-06-15T00:00:00.000-03:00
2020-08-21,MAGNAMED,Espirito Santo,MUNICIPIO,TRANSPORTE,1,4829000.0,SMS DE IBITIRAMA,ES,2020-08-24T00:00:00.000-03:00
2021-04-16,LIFEMED,Espirito Santo,MUNICIPIO,UTI,3,1.8E7,HOSPITAL EVANGELICO DE VILA VELHA,ES,2021-04-18T00:00:00.000-03:00
2020-08-14,MAGNAMED,Pernambuco,MUNICIPIO,TRANSPORTE,3,1.4487E7,SMS DE CHA GRANDE,PE,2020-08-18T00:00:00.000-03:00
2021-03-11,KTK,Parana,MUNICIPIO,TRANSPORTE,1,2000000.0,SMS DE JUNDIAÍ DO SUL,PR,2021-03-13T00:00:00.000-03:00
2021-01-08,KTK,Haiti,"",TRANSPORTE,50,1.0E8,COOPERAÇÃO HUMANITÁRIA (HAITI),"",2021-01-12T00:00:00.000-02:00
2021-01-28,KTK,Bahia,MUNICIPIO,TRANSPORTE,2,4000000.0,HOSPITAL SAO JOSE MATERNIDADE SANTA HELE,BA,2021-02-01T00:00:00.000-02:00
2021-04-08,LIFEMED,Mato Grosso,MUNICIPIO,UTI,6,3.6E7,SMS DE CÁCERES,MT,2021-04-12T00:00:00.000-03:00
2021-03-19,HORTRON,Pernambuco,MUNICIPIO,UTI,1,6000000.0,SMS DE DORMENTES,PE,2021-03-23T00:00:00.000-03:00
2020-06-06,KTK,Rondonia,MUNICIPIO,TRANSPORTE,1,2000000.0,SECRETARIA MUNICIPAL DE SAÚDE (ARIQUEMES),RO,2020-06-09T00:00:00.000-03:00
2020-06-12,LEISTUNG,Rio Grande Do Sul,ESTADO,UTI,60,3.6E8,SECRETARIA ESTADUAL DE SAÚDE,RS,2020-06-16T00:00:00.000-03:00
2020-06-16,MAGNAMED,Sergipe,ESTADO,TRANSPORTE,20,9.658E7,SECRETARIA ESTADUAL DE SAÚDE,SE,2020-06-18T00:00:00.000-03:00
2020-10-29,MAGNAMED,São Paulo,MUNICIPIO,UTI,1,6000000.0,SMS DE SAO JOSE DO RIO PRETO,SP,2020-11-04T00:00:00.000-02:00
2020-07-24,KTK,Tocantins,ESTADO,TRANSPORTE,3,6000000.0,PALMAS - SECRETARIA ESTADUAL DE SAÚDE,TO,2020-08-03T00:00:00.000-03:00
2021-03-07,KTK,Ceara,MUNICIPIO,TRANSPORTE,5,1.0E7,SECRETARIA MUNICIPALDE SAUDE DE PARACURU,CE,2021-03-08T00:00:00.000-03:00
2021-01-15,KTK,Minas Gerais,MUNICIPIO,TRANSPORTE,1,2000000.0,HOSPITAL SANTA CASA DE BOM DESPACHO,MG,2021-01-21T00:00:00.000-02:00
2020-07-10,VYAIRE,Parana,MUNICIPIO,UTI,4,2.4E7,PARANAGUÁ - SECRETARIA MUNICIPAL DE SAÚDE,PR,2020-07-12T00:00:00.000-03:00
2020-08-21,VYAIRE,Rio De Janeiro,MUNICIPIO,UTI,2,1.2E7,SMS DE LAJE DO MURIAE,RJ,2020-08-24T00:00:00.000-03:00
2020-07-10,MAGNAMED,Bahia,MUNICIPIO,TRANSPORTE,2,9658000.0,CAMAÇARI - SECRETARIA MUNICIPAL DE SAÚDE,BA,2020-07-18T00:00:00.000-03:00
2021-03-11,KTK,Ceara,MUNICIPIO,TRANSPORTE,5,1.0E7,SECRETARIA MUNICIPAL DE SAUDE DE PACOTI,CE,2021-03-15T00:00:00.000-03:00
2020-08-21,VYAIRE,Minas Gerais,MUNICIPIO,UTI,6,3.6E7,SMS DE VAZANTE,MG,2020-08-22T00:00:00.000-03:00
2021-02-18,VYAIRE,Minas Gerais,MUNICIPIO,UTI,8,4.8E7,SMS DE ARAGUARI,MG,2021-02-20T00:00:00.000-02:00
2020-07-10,MAGNAMED,Paraiba,MUNICIPIO,TRANSPORTE,2,9658000.0,CAAPORA - SECRETARIA MUNICIPAL DE SAÚDE,PB,2020-07-16T00:00:00.000-03:00
2021-03-17,LIFEMED,Piaui,ESTADO,UTI,15,9.0E7,SES PIAU,PI,2021-03-22T00:00:00.000-03:00
2020-05-31,LEISTUNG,Rio De Janeiro,ESTADO,UTI,50,3.0E8,ALMOXARIFADO ESTADUAL DE MEDICAMENTOS - RIO DE JANEIRO,RJ,2020-06-01T00:00:00.000-03:00
2020-06-26,VYAIRE,Rondonia,MUNICIPIO,UTI,2,1.2E7,SECRETARIA MUNICIPAL DE SAÚDE (OURO PRETO D OESTE),RO,2020-07-03T00:00:00.000-03:00
2020-07-10,MAGNAMED,Tocantins,MUNICIPIO,TRANSPORTE,3,1.4487E7,PORTO NACIONAL - SECRETARIA MUNICIPAL DE SAÚDE,TO,2020-07-15T00:00:00.000-03:00
2020-07-24,KTK,Bahia,MUNICIPIO,TRANSPORTE,3,6000000.0,BOM JESUS DA LAPA - SECRETARIA MUNICIPAL DE SAÚDE,BA,2020-08-07T00:00:00.000-03:00
2020-07-10,MAGNAMED,Ceara,MUNICIPIO,TRANSPORTE,2,9658000.0,BARBALHA - SECRETARIA  MUNICIPAL DE SAÚDE,CE,2020-07-15T00:00:00.000-03:00
2021-01-22,VYAIRE,Minas Gerais,MUNICIPIO,UTI,3,1.8E7,CASA DE CARIDADE DE SAO LOURENCO,MG,2021-01-25T00:00:00.000-02:00
2020-08-09,VYAIRE,Mato Grosso Do Sul,MUNICIPIO,UTI,3,1.8E7,SMS DE PONTA PORA,MS,2020-08-14T00:00:00.000-03:00
2021-04-16,LIFEMED,Paraiba,MUNICIPIO,UTI,1,6000000.0,SMS DE BREJO DOS SANTOS,PB,2021-04-20T00:00:00.000-03:00
2020-06-02,VYAIRE,Pernambuco,MUNICIPIO,UTI,12,7.2E7,SECRETARIA MUNICIPAL DE SAÚDE (JABOATÃO DOS GUARARAPES),PE,2020-06-03T00:00:00.000-03:00
2020-06-26,MAGNAMED,Parana,MUNICIPIO,TRANSPORTE,2,9658000.0,SECRETARIA MUNICIPAL DE SAÚDE (PARANAVAÍ),PR,2020-06-28T00:00:00.000-03:00
2020-11-20,VYAIRE LTV 2200 USA,Parana,MUNICIPIO,TRANSPORTE USA,2,1.2625194E7,SMS DE LONDRINA,PR,2020-11-24T00:00:00.000-02:00
2021-03-19,LIFEMED,Parana,MUNICIPIO,UTI,4,2.4E7,CENTRO MUNICIPAL DE SAUDE PREFEITO ANTONIO SELSO BORTOLINI,PR,2021-03-23T00:00:00.000-03:00
